m,TagName,
"2022-06-01 00:00:00","objective-c","93"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","erlang","12"
"2022-06-01 00:00:00","swift","1510"
"2022-06-01 00:00:00","cobol","6"
"2022-06-01 00:00:00","julia","140"
"2022-06-01 00:00:00","python","18744"
"2022-06-01 00:00:00","rust","668"
"2022-06-01 00:00:00","assembly","239"
"2022-06-01 00:00:00","c++","3079"
"2022-06-01 00:00:00","php","3194"
"2022-07-01 00:00:00","c#","5223"
"2022-07-01 00:00:00","shell","407"
"2022-07-01 00:00:00","ruby","404"
"2022-07-01 00:00:00","erlang","23"
"2022-07-01 00:00:00","clojure","30"
"2022-07-01 00:00:00","go","684"
"2022-07-01 00:00:00","c++","2992"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","sql","2956"
"2022-07-01 00:00:00","objective-c","85"
"2022-07-01 00:00:00","r","3664"
"2022-07-01 00:00:00","cobol","4"
"2022-07-01 00:00:00","groovy","101"
"2022-07-01 00:00:00","python","19022"
"2022-07-01 00:00:00","fortran","47"
"2022-07-01 00:00:00","haskell","157"
"2022-07-01 00:00:00","javascript","12750"
"2022-07-01 00:00:00","scala","306"
"2022-07-01 00:00:00","rust","625"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","java","5400"
"2022-07-01 00:00:00","typescript","2933"
"2022-07-01 00:00:00","swift","1467"
"2022-07-01 00:00:00","lua","184"
"2022-07-01 00:00:00","c","1384"
"2022-07-01 00:00:00","kotlin","1387"
"2022-07-01 00:00:00","julia","153"
"2022-07-01 00:00:00","php","3096"
"2022-07-01 00:00:00","perl","126"
"2022-08-01 00:00:00","scala","295"
"2022-08-01 00:00:00","python","18655"
"2022-08-01 00:00:00","kotlin","1440"
"2022-08-01 00:00:00","fortran","54"
"2022-08-01 00:00:00","delphi","116"
"2022-08-01 00:00:00","typescript","3064"
"2022-08-01 00:00:00","sql","3101"
"2022-08-01 00:00:00","c++","2949"
"2022-08-01 00:00:00","objective-c","84"
"2022-08-01 00:00:00","c","1433"
"2022-08-01 00:00:00","c#","5484"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","shell","364"
"2022-08-01 00:00:00","r","3783"
"2022-08-01 00:00:00","go","793"
"2022-08-01 00:00:00","swift","1480"
"2022-08-01 00:00:00","cobol","4"
"2022-08-01 00:00:00","java","5303"
"2022-08-01 00:00:00","haskell","117"
"2022-08-01 00:00:00","julia","123"
"2022-08-01 00:00:00","lua","175"
"2022-08-01 00:00:00","rust","761"
"2022-08-01 00:00:00","clojure","31"
"2022-08-01 00:00:00","javascript","13056"
"2022-08-01 00:00:00","erlang","16"
"2022-08-01 00:00:00","groovy","133"
"2022-08-01 00:00:00","php","3111"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","assembly","161"
"2022-09-01 00:00:00","sql","2988"
"2022-09-01 00:00:00","java","5037"
"2022-09-01 00:00:00","typescript","2855"
"2022-09-01 00:00:00","clojure","36"
"2022-09-01 00:00:00","lua","143"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","c++","2774"
"2022-09-01 00:00:00","haskell","153"
"2022-09-01 00:00:00","scala","280"
"2022-09-01 00:00:00","r","3538"
"2022-09-01 00:00:00","c#","4993"
"2022-09-01 00:00:00","ruby","400"
"2022-09-01 00:00:00","python","17058"
"2022-09-01 00:00:00","c","1550"
"2022-09-01 00:00:00","fortran","51"
"2022-09-01 00:00:00","php","2827"
"2022-09-01 00:00:00","objective-c","83"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","swift","1490"
"2022-09-01 00:00:00","kotlin","1224"
"2022-09-01 00:00:00","groovy","135"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","julia","110"
"2022-09-01 00:00:00","erlang","29"
"2022-09-01 00:00:00","cobol","7"
"2022-09-01 00:00:00","rust","628"
"2022-09-01 00:00:00","javascript","11886"
"2022-09-01 00:00:00","shell","349"
"2022-10-01 00:00:00","c++","2926"
"2022-10-01 00:00:00","java","5291"
"2022-10-01 00:00:00","clojure","39"
"2022-10-01 00:00:00","c","1891"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","typescript","2755"
"2022-10-01 00:00:00","lua","139"
"2022-10-01 00:00:00","shell","388"
"2022-10-01 00:00:00","objective-c","82"
"2022-10-01 00:00:00","cobol","3"
"2022-10-01 00:00:00","javascript","11655"
"2022-10-01 00:00:00","r","3912"
"2022-10-01 00:00:00","python","18508"
"2022-10-01 00:00:00","assembly","226"
"2022-10-01 00:00:00","kotlin","1258"
"2022-10-01 00:00:00","rust","700"
"2022-10-01 00:00:00","fortran","40"
"2022-10-01 00:00:00","groovy","111"
"2022-10-01 00:00:00","erlang","22"
"2022-10-01 00:00:00","go","688"
"2022-10-01 00:00:00","julia","114"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","sql","3024"
"2022-10-01 00:00:00","scala","292"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","swift","1327"
"2022-10-01 00:00:00","haskell","174"
"2022-10-01 00:00:00","php","2762"
"2022-10-01 00:00:00","c#","5038"
"2022-11-01 00:00:00","haskell","237"
"2022-11-01 00:00:00","c","2006"
"2022-11-01 00:00:00","fortran","48"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","python","18850"
"2022-11-01 00:00:00","go","696"
"2022-11-01 00:00:00","c++","2965"
"2022-11-01 00:00:00","cobol","8"
"2022-11-01 00:00:00","c#","5175"
"2022-11-01 00:00:00","r","4002"
"2022-11-01 00:00:00","php","2783"
"2022-11-01 00:00:00","groovy","149"
"2022-11-01 00:00:00","kotlin","1294"
"2022-11-01 00:00:00","clojure","28"
"2022-11-01 00:00:00","javascript","11752"
"2022-11-01 00:00:00","objective-c","95"
"2022-11-01 00:00:00","lua","157"
"2022-11-01 00:00:00","sql","3095"
"2022-11-01 00:00:00","julia","140"
"2022-11-01 00:00:00","shell","434"
"2022-11-01 00:00:00","erlang","16"
"2022-11-01 00:00:00","rust","734"
"2022-11-01 00:00:00","swift","1434"
"2022-11-01 00:00:00","scala","293"
"2022-11-01 00:00:00","ruby","414"
"2022-11-01 00:00:00","typescript","2883"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","java","5411"
"2022-12-01 00:00:00","shell","346"
"2022-12-01 00:00:00","kotlin","1167"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","sql","2543"
"2022-12-01 00:00:00","objective-c","56"
"2022-12-01 00:00:00","c++","2612"
"2022-12-01 00:00:00","python","15867"
"2022-12-01 00:00:00","c","1725"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","php","2364"
"2022-12-01 00:00:00","r","3211"
"2022-12-01 00:00:00","javascript","10295"
"2022-12-01 00:00:00","haskell","157"
"2022-12-01 00:00:00","fortran","25"
"2022-12-01 00:00:00","groovy","112"
"2022-12-01 00:00:00","clojure","23"
"2022-12-01 00:00:00","erlang","21"
"2022-12-01 00:00:00","lua","141"
"2022-12-01 00:00:00","typescript","2712"
"2022-12-01 00:00:00","java","4803"
"2022-12-01 00:00:00","scala","273"
"2022-12-01 00:00:00","c#","4662"
"2022-12-01 00:00:00","assembly","261"
"2022-12-01 00:00:00","julia","173"
"2022-12-01 00:00:00","rust","734"
"2022-12-01 00:00:00","go","600"
"2022-12-01 00:00:00","cobol","6"
"2022-12-01 00:00:00","ruby","344"
"2022-12-01 00:00:00","swift","1229"
"2023-01-01 00:00:00","sql","2505"
"2023-01-01 00:00:00","assembly","231"
"2023-01-01 00:00:00","rust","746"
"2023-01-01 00:00:00","objective-c","54"
"2023-01-01 00:00:00","groovy","133"
"2023-01-01 00:00:00","delphi","108"
"2023-01-01 00:00:00","swift","1206"
"2023-01-01 00:00:00","go","689"
"2023-01-01 00:00:00","c#","4711"
"2023-01-01 00:00:00","typescript","2720"
"2023-01-01 00:00:00","c","1445"
"2023-01-01 00:00:00","scala","229"
"2023-01-01 00:00:00","javascript","10076"
"2023-01-01 00:00:00","cobol","4"
"2023-01-01 00:00:00","julia","113"
"2023-01-01 00:00:00","python","15026"
"2023-01-01 00:00:00","clojure","26"
"2023-01-01 00:00:00","haskell","127"
"2023-01-01 00:00:00","ruby","327"
"2023-01-01 00:00:00","shell","346"
"2023-01-01 00:00:00","java","4703"
"2023-01-01 00:00:00","erlang","23"
"2023-01-01 00:00:00","c++","2415"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","r","3259"
"2023-01-01 00:00:00","php","2538"
"2023-01-01 00:00:00","fortran","45"
"2023-01-01 00:00:00","lua","156"
"2023-01-01 00:00:00","kotlin","1228"
"2023-02-01 00:00:00","scala","218"
"2023-02-01 00:00:00","python","13054"
"2023-02-01 00:00:00","kotlin","1066"
"2023-02-01 00:00:00","groovy","109"
"2023-02-01 00:00:00","php","2012"
"2023-02-01 00:00:00","java","4095"
"2023-02-01 00:00:00","sql","2194"
"2023-02-01 00:00:00","ruby","318"
"2023-02-01 00:00:00","cobol","10"
"2023-02-01 00:00:00","c","1232"
"2023-02-01 00:00:00","haskell","99"
"2023-02-01 00:00:00","fortran","57"
"2023-02-01 00:00:00","assembly","172"
"2023-02-01 00:00:00","r","3269"
"2023-02-01 00:00:00","go","621"
"2023-02-01 00:00:00","c++","2044"
"2023-02-01 00:00:00","erlang","18"
"2023-02-01 00:00:00","rust","657"
"2023-02-01 00:00:00","c#","4125"
"2023-02-01 00:00:00","julia","95"
"2023-02-01 00:00:00","lua","120"
"2023-02-01 00:00:00","typescript","2475"
"2023-02-01 00:00:00","clojure","12"
"2023-02-01 00:00:00","javascript","8512"
"2023-02-01 00:00:00","objective-c","55"
"2023-02-01 00:00:00","perl","79"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","swift","1064"
"2023-02-01 00:00:00","shell","361"
"2023-03-01 00:00:00","erlang","13"
"2023-03-01 00:00:00","groovy","124"
"2023-03-01 00:00:00","c#","4241"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","fortran","48"
"2023-03-01 00:00:00","shell","279"
"2023-03-01 00:00:00","kotlin","1062"
"2023-03-01 00:00:00","typescript","2489"
"2023-03-01 00:00:00","javascript","8540"
"2023-03-01 00:00:00","scala","220"
"2023-03-01 00:00:00","ruby","265"
"2023-03-01 00:00:00","sql","2349"
"2023-03-01 00:00:00","c++","2336"
"2023-03-01 00:00:00","objective-c","60"
"2023-03-01 00:00:00","swift","1133"
"2023-03-01 00:00:00","rust","674"
"2023-03-01 00:00:00","java","4472"
"2023-03-01 00:00:00","haskell","110"
"2023-03-01 00:00:00","julia","116"
"2023-03-01 00:00:00","lua","116"
"2023-03-01 00:00:00","python","12808"
"2023-03-01 00:00:00","delphi","124"
"2023-03-01 00:00:00","c","1184"
"2023-03-01 00:00:00","cobol","16"
"2023-03-01 00:00:00","perl","95"
"2023-03-01 00:00:00","clojure","11"
"2023-03-01 00:00:00","go","599"
"2023-03-01 00:00:00","php","1879"
"2023-03-01 00:00:00","r","3299"
"2023-04-01 00:00:00","sql","1627"
"2023-04-01 00:00:00","rust","492"
"2023-04-01 00:00:00","javascript","6616"
"2023-04-01 00:00:00","erlang","8"
"2023-04-01 00:00:00","shell","237"
"2023-04-01 00:00:00","cobol","9"
"2023-04-01 00:00:00","c","1101"
"2023-04-01 00:00:00","kotlin","947"
"2023-04-01 00:00:00","haskell","89"
"2023-04-01 00:00:00","java","3594"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","swift","895"
"2023-04-01 00:00:00","go","487"
"2023-04-01 00:00:00","assembly","181"
"2023-04-01 00:00:00","lua","119"
"2023-04-01 00:00:00","python","10113"
"2023-04-01 00:00:00","clojure","27"
"2023-04-01 00:00:00","r","2598"
"2023-04-01 00:00:00","php","1595"
"2023-04-01 00:00:00","julia","79"
"2023-04-01 00:00:00","c#","3319"
"2023-04-01 00:00:00","groovy","72"
"2023-04-01 00:00:00","scala","203"
"2023-04-01 00:00:00","typescript","1983"
"2023-04-01 00:00:00","ruby","199"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","fortran","46"
"2023-04-01 00:00:00","objective-c","40"
"2023-04-01 00:00:00","c++","1778"
"2023-05-01 00:00:00","groovy","96"
"2023-05-01 00:00:00","c#","3723"
"2023-05-01 00:00:00","fortran","40"
"2023-05-01 00:00:00","scala","182"
"2023-05-01 00:00:00","sql","1691"
"2023-05-01 00:00:00","shell","236"
"2023-05-01 00:00:00","c","1031"
"2023-05-01 00:00:00","cobol","8"
"2023-05-01 00:00:00","javascript","7506"
"2023-05-01 00:00:00","go","406"
"2023-05-01 00:00:00","swift","960"
"2023-05-01 00:00:00","erlang","13"
"2023-05-01 00:00:00","java","4036"
"2023-05-01 00:00:00","delphi","114"
"2023-05-01 00:00:00","julia","106"
"2023-05-01 00:00:00","python","11439"
"2023-05-01 00:00:00","typescript","2259"
"2023-05-01 00:00:00","clojure","21"
"2023-05-01 00:00:00","rust","585"
"2023-05-01 00:00:00","haskell","70"
"2023-05-01 00:00:00","perl","54"
"2023-05-01 00:00:00","lua","125"
"2023-05-01 00:00:00","ruby","248"
"2023-05-01 00:00:00","objective-c","76"
"2023-05-01 00:00:00","r","2785"
"2023-05-01 00:00:00","kotlin","1170"
"2023-05-01 00:00:00","c++","1751"
"2023-05-01 00:00:00","php","1904"
"2023-05-01 00:00:00","assembly","169"
"2023-06-01 00:00:00","objective-c","50"
"2023-06-01 00:00:00","c","883"
"2023-06-01 00:00:00","sql","1730"
"2023-06-01 00:00:00","groovy","82"
"2023-06-01 00:00:00","haskell","67"
"2023-06-01 00:00:00","assembly","154"
"2023-06-01 00:00:00","go","516"
"2023-06-01 00:00:00","fortran","36"
"2023-06-01 00:00:00","shell","202"
"2023-06-01 00:00:00","typescript","2120"
"2023-06-01 00:00:00","kotlin","1114"
"2023-06-01 00:00:00","javascript","7437"
"2023-06-01 00:00:00","cobol","7"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","ruby","225"
"2023-06-01 00:00:00","c++","1800"
"2023-06-01 00:00:00","delphi","116"
"2023-06-01 00:00:00","python","11179"
"2023-06-01 00:00:00","lua","145"
"2023-06-01 00:00:00","clojure","15"
"2023-06-01 00:00:00","erlang","11"
"2023-06-01 00:00:00","rust","480"
"2023-06-01 00:00:00","c#","3782"
"2023-06-01 00:00:00","java","4250"
"2023-06-01 00:00:00","scala","165"
"2023-06-01 00:00:00","r","2651"
"2023-06-01 00:00:00","php","1881"
"2023-06-01 00:00:00","julia","84"
"2023-06-01 00:00:00","swift","1120"
"2023-07-01 00:00:00","groovy","69"
"2023-07-01 00:00:00","objective-c","62"
"2023-07-01 00:00:00","c#","3848"
"2023-07-01 00:00:00","typescript","2344"
"2023-07-01 00:00:00","fortran","43"
"2023-07-01 00:00:00","assembly","159"
"2023-07-01 00:00:00","kotlin","1026"
"2023-07-01 00:00:00","c","912"
"2023-07-01 00:00:00","swift","1141"
"2023-07-01 00:00:00","cobol","10"
"2023-07-01 00:00:00","sql","1471"
"2023-07-01 00:00:00","rust","571"
"2023-07-01 00:00:00","c++","1837"
"2023-07-01 00:00:00","php","1727"
"2023-07-01 00:00:00","clojure","10"
"2023-07-01 00:00:00","python","11038"
"2023-07-01 00:00:00","javascript","7472"
"2023-07-01 00:00:00","scala","152"
"2023-07-01 00:00:00","haskell","60"
"2023-07-01 00:00:00","java","4029"
"2023-07-01 00:00:00","ruby","224"
"2023-07-01 00:00:00","perl","68"
"2023-07-01 00:00:00","go","517"
"2023-07-01 00:00:00","r","2357"
"2023-07-01 00:00:00","julia","91"
"2023-07-01 00:00:00","erlang","10"
"2023-07-01 00:00:00","shell","224"
"2023-07-01 00:00:00","lua","117"
"2023-07-01 00:00:00","delphi","99"
"2023-08-01 00:00:00","objective-c","55"
"2023-08-01 00:00:00","erlang","8"
"2023-08-01 00:00:00","perl","49"
"2023-08-01 00:00:00","clojure","18"
"2023-08-01 00:00:00","python","10176"
"2023-08-01 00:00:00","kotlin","1119"
"2023-08-01 00:00:00","delphi","106"
"2023-08-01 00:00:00","fortran","38"
"2023-08-01 00:00:00","java","3798"
"2023-08-01 00:00:00","haskell","82"
"2023-08-01 00:00:00","typescript","2276"
"2023-08-01 00:00:00","c++","1656"
"2023-08-01 00:00:00","cobol","9"
"2023-08-01 00:00:00","lua","102"
"2023-08-01 00:00:00","c","859"
"2023-08-01 00:00:00","swift","964"
"2023-08-01 00:00:00","scala","183"
"2023-08-01 00:00:00","sql","1361"
"2023-08-01 00:00:00","rust","529"
"2023-08-01 00:00:00","ruby","201"
"2023-08-01 00:00:00","assembly","143"
"2023-08-01 00:00:00","php","1746"
"2023-08-01 00:00:00","shell","195"
"2023-08-01 00:00:00","c#","3629"
"2023-08-01 00:00:00","groovy","82"
"2023-08-01 00:00:00","javascript","6722"
"2023-08-01 00:00:00","r","2352"
"2023-08-01 00:00:00","julia","110"
"2023-08-01 00:00:00","go","490"
"2023-09-01 00:00:00","cobol","9"
"2023-09-01 00:00:00","java","3311"
"2023-09-01 00:00:00","sql","1272"
"2023-09-01 00:00:00","python","8591"
"2023-09-01 00:00:00","shell","198"
"2023-09-01 00:00:00","fortran","38"
"2023-09-01 00:00:00","go","424"
"2023-09-01 00:00:00","kotlin","1018"
"2023-09-01 00:00:00","haskell","51"
"2023-09-01 00:00:00","javascript","5661"
"2023-09-01 00:00:00","perl","60"
"2023-09-01 00:00:00","swift","856"
"2023-09-01 00:00:00","delphi","105"
"2023-09-01 00:00:00","c++","1479"
"2023-09-01 00:00:00","r","2029"
"2023-09-01 00:00:00","ruby","191"
"2023-09-01 00:00:00","clojure","11"
"2023-09-01 00:00:00","erlang","12"
"2023-09-01 00:00:00","php","1663"
"2023-09-01 00:00:00","c#","3034"
"2023-09-01 00:00:00","objective-c","37"
"2023-09-01 00:00:00","julia","86"
"2023-09-01 00:00:00","c","868"
"2023-09-01 00:00:00","groovy","82"
"2023-09-01 00:00:00","lua","103"
"2023-09-01 00:00:00","scala","114"
"2023-09-01 00:00:00","rust","437"
"2023-09-01 00:00:00","assembly","155"
"2023-09-01 00:00:00","typescript","2005"
"2023-10-01 00:00:00","scala","190"
"2023-10-01 00:00:00","erlang","12"
"2023-10-01 00:00:00","c#","3164"
"2023-10-01 00:00:00","clojure","11"
"2023-10-01 00:00:00","shell","190"
"2023-10-01 00:00:00","lua","85"
"2023-10-01 00:00:00","python","8934"
"2023-10-01 00:00:00","c","967"
"2023-10-01 00:00:00","groovy","79"
"2023-10-01 00:00:00","julia","77"
"2023-10-01 00:00:00","haskell","62"
"2023-10-01 00:00:00","typescript","1859"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","fortran","24"
"2023-10-01 00:00:00","kotlin","933"
"2023-10-01 00:00:00","r","2056"
"2023-10-01 00:00:00","objective-c","47"
"2023-10-01 00:00:00","c++","1701"
"2023-10-01 00:00:00","delphi","164"
"2023-10-01 00:00:00","go","420"
"2023-10-01 00:00:00","cobol","3"
"2023-10-01 00:00:00","php","1512"
"2023-10-01 00:00:00","assembly","172"
"2023-10-01 00:00:00","java","3399"
"2023-10-01 00:00:00","javascript","5415"
"2023-10-01 00:00:00","sql","1235"
"2023-10-01 00:00:00","swift","890"
"2023-10-01 00:00:00","rust","469"
"2023-10-01 00:00:00","ruby","191"
"2023-11-01 00:00:00","groovy","56"
"2023-11-01 00:00:00","objective-c","51"
"2023-11-01 00:00:00","c","955"
"2023-11-01 00:00:00","c#","3100"
"2023-11-01 00:00:00","java","3265"
"2023-11-01 00:00:00","kotlin","949"
"2023-11-01 00:00:00","fortran","27"
"2023-11-01 00:00:00","delphi","103"
"2023-11-01 00:00:00","javascript","5162"
"2023-11-01 00:00:00","scala","124"
"2023-11-01 00:00:00","julia","72"
"2023-11-01 00:00:00","shell","146"
"2023-11-01 00:00:00","sql","1233"
"2023-11-01 00:00:00","php","1392"
"2023-11-01 00:00:00","swift","861"
"2023-11-01 00:00:00","go","408"
"2023-11-01 00:00:00","typescript","1753"
"2023-11-01 00:00:00","haskell","68"
"2023-11-01 00:00:00","rust","467"
"2023-11-01 00:00:00","clojure","13"
"2023-11-01 00:00:00","c++","1461"
"2023-11-01 00:00:00","erlang","5"
"2023-11-01 00:00:00","ruby","152"
"2023-11-01 00:00:00","cobol","6"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","assembly","171"
"2023-11-01 00:00:00","r","1989"
"2023-11-01 00:00:00","python","8425"
"2023-11-01 00:00:00","lua","101"
"2023-12-01 00:00:00","sql","1020"
"2023-12-01 00:00:00","ruby","154"
"2023-12-01 00:00:00","shell","104"
"2023-12-01 00:00:00","delphi","75"
"2023-12-01 00:00:00","javascript","4745"
"2023-12-01 00:00:00","fortran","29"
"2023-12-01 00:00:00","go","327"
"2023-12-01 00:00:00","kotlin","831"
"2023-12-01 00:00:00","c#","2639"
"2023-12-01 00:00:00","r","1602"
"2023-12-01 00:00:00","scala","98"
"2023-12-01 00:00:00","cobol","3"
"2023-12-01 00:00:00","groovy","52"
"2023-12-01 00:00:00","c++","1422"
"2023-12-01 00:00:00","python","6976"
"2023-12-01 00:00:00","lua","60"
"2023-12-01 00:00:00","clojure","9"
"2023-12-01 00:00:00","c","870"
"2023-12-01 00:00:00","objective-c","43"
"2023-12-01 00:00:00","php","1202"
"2023-12-01 00:00:00","java","2530"
"2023-12-01 00:00:00","julia","45"
"2023-12-01 00:00:00","rust","461"
"2023-12-01 00:00:00","swift","738"
"2023-12-01 00:00:00","erlang","5"
"2023-12-01 00:00:00","assembly","180"
"2023-12-01 00:00:00","typescript","1559"
"2023-12-01 00:00:00","haskell","60"
"2023-12-01 00:00:00","perl","53"
"2024-01-01 00:00:00","python","7729"
"2024-01-01 00:00:00","kotlin","841"
"2024-01-01 00:00:00","scala","127"
"2024-01-01 00:00:00","fortran","19"
"2024-01-01 00:00:00","typescript","1658"
"2024-01-01 00:00:00","c#","2680"
"2024-01-01 00:00:00","assembly","176"
"2024-01-01 00:00:00","c++","1577"
"2024-01-01 00:00:00","c","824"
"2024-01-01 00:00:00","haskell","68"
"2024-01-01 00:00:00","erlang","13"
"2024-01-01 00:00:00","swift","864"
"2024-01-01 00:00:00","java","2860"
"2024-01-01 00:00:00","go","345"
"2024-01-01 00:00:00","lua","88"
"2024-01-01 00:00:00","groovy","56"
"2024-01-01 00:00:00","r","1803"
"2024-01-01 00:00:00","sql","1103"
"2024-01-01 00:00:00","objective-c","39"
"2024-01-01 00:00:00","julia","47"
"2024-01-01 00:00:00","rust","469"
"2024-01-01 00:00:00","clojure","9"
"2024-01-01 00:00:00","delphi","89"
"2024-01-01 00:00:00","ruby","163"
"2024-01-01 00:00:00","cobol","13"
"2024-01-01 00:00:00","javascript","5110"
"2024-01-01 00:00:00","shell","118"
"2024-01-01 00:00:00","perl","34"
"2024-01-01 00:00:00","php","1390"
"2024-02-01 00:00:00","scala","148"
